Script Name,Operator Chain
script_61057,ee.FeatureCollection.filter->{ee.FeatureCollection||ee.FeatureCollection}->index.filter.filter->boundary.geometry->ee.FeatureCollection->refpoint.filter->refpoint.filter->ee.ImageCollection.filter.filter.filterBounds.select->ee.ImageCollection.filter.filter.filterBounds.select->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image.rename->ee.Image->ee.Image.rename->ee.Image.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.divide.rename->ee.Image.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->ee.Image.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->ee.Image.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->ee.Image.addBands.addBands->ee.List.sequence.getInfo->Map.setCenter->Map.addLayer->Map.addLayer->Map.addLayer->print->print->Sentinel1_TS2019_SS.reduceRegions->Map.addLayer->Map.addLayer->print->points->points.randomColumn->withRandom.filter->withRandom.filter->print->print->Sentinel1_TS2019_SS.bandNames
script_6125,{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||ee.Geometry.Polygon}->Map.centerObject->require->ee.Date->ee.Date->ee.List.sequence.map.map->print->cloudfree_mod09a1->cal_mndwi->MOD09A1.filterDate.filterBounds.map.mean.clip->cal_mndwi.lt->GetIMG->DateRG.map->pca_model->ee.ImageCollection.map.select->normlizedPCA1->PCA1_result.map->DateRG.map->RSEI.toList.zip->setSystime->zipRSEI.map->Map.addLayer->ui.Chart.image.seriesByRegion.setOptions->print
script_6137,{ee.ImageCollection||ee.FeatureCollection}->ee.Date->ee.Date->table.filter->Map.centerObject->Date_End.difference.round->ee.List.sequence->make_months_n_list->months_n_list.map->print->getrang->date_points.map->main->main
script_61497,{geometry||geometry2}->ee.Image->print->Map.setCenter->Map.addLayer->ee.Image->image.updateMask->Map.addLayer->image.select->image.select->image.select->image.select->image.select->b2.divide->Map.addLayer->BlueRedRatio.gt->Map.addLayer->lakeMask.projection->print->lakeMask.focal_min.focal_max->lakeMaskOpen.connectedComponents.aside->lakeIds.select.reduceToVectors->Map.addLayer->Map.addLayer
script_61633,Map.addLayer->Map.addLayer->prepare_s1->calc_mean->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->Map.addLayer->Map.centerObject
script_61634,Map.addLayer->Map.addLayer->prepare_s1->calc_mean->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->Map.addLayer->Map.centerObject
script_61643,Map.addLayer->Map.addLayer->prepare_s1->calc_mean->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->Map.addLayer->Map.centerObject
script_61816,{ee.Image||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->points_0.merge->needWRS.reduceColumns.get->ee.List.getInfo->wrs.map
script_61818,{ee.Image||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->needWRS.reduceColumns.get->ee.Number
script_61822,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.Image||ee.FeatureCollection}->points_0.merge->ee.List.sequence->y.map->ym.slice->ym.slice->ym_1.zip.getInfo->print->ym_12.map->ee.Image->needWRS.reduceColumns.get->ee.List.getInfo->wrs.map
script_62258,ee.FeatureCollection->pakistan.filter->Map.addLayer->ee.FeatureCollection.filterBounds->points.filter->points.filter->ee.ImageCollection.filterDate->ee.Image->Map.centerObject->ee.Number.pow.int->ee.Number.pow.int->cloudyImage.select->maskS2clouds->s2collection.filterBounds.map->cloudMasked.median.select->Map.addLayer->median.sampleRegions->median.bandNames->ee.Classifier.amnhMaxent.train->median.classify->Map.addLayer->Map.addLayer->Map.addLayer->species.merge->print->print->{combined}->ee.FeatureCollection->{ee.Array||ee.Array||X.slice.subtract||Y.slice.add||Xk_m_Xkm1.multiply.multiply.reduce.abs.toList.get}->print->print->ROC.sort.first.get.aside->ui.Panel->ui.Label->legend.add->ee.Image.pixelLonLat.select->lon.multiply.add->gradient.visualize->ui.Panel->legend.add->ui.Thumbnail->legend.add->ui.Panel->legend.add->Map.add
script_62260,{ee.Geometry.Polygon||ee.FeatureCollection}->Map.addLayer->require->utils.CCDC.buildCcdImage->utils.Dates.convertDate->utils.Dates.convertDate->utils.Dates.convertDate->utils.CCDC.filterMag->print->filteredChanges.select->filteredChanges.select->filteredChanges.select->Map.centerObject->Map.addLayer->Map.addLayer->Export.image.toDrive->Export.image.toDrive
script_62831,{ee.ImageCollection||ee.ImageCollection}->ee.Date.fromYMD->ee.Date.fromYMD->ee.FeatureCollection->dataset.filter->Map.addLayer->Map.centerObject->s2.filterBounds.filterDate.filterBounds->ee.ImageCollection.filterBounds.filterDate.filter.select->Sentinel2.map->ST2_nocloud.median->st2median.normalizedDifference->st2median.normalizedDifference->st2median.normalizedDifference->ndbi.gt->ndbi_th.updateMask.clip->Map.addLayer->ndwi.gt->ndwi_th.updateMask.clip->Map.addLayer->ndvi.gt->ndvi_th.updateMask.clip->Map.addLayer
script_62882,countries.filter->{}->ui.Panel->panel.style.set->{landsat8.filterDate.filterBounds.map||s2_sr.filterDate.filterBounds.filter.map}->{}->{ui.Chart.image.series.setOptions||ui.Chart.image.series.setOptions}->panel.widgets.set->panel.widgets.set->countries.filter->ee.Image->ui.Map->mapPanel.setControlVisibility->mapPanel.centerObject->ui.root.widgets.reset->ui.root.setLayout->civ_level3_boundaries.filter.style->mapPanel.addLayer->addZeroAndWaterMask->ui.Label->ui.Label->ui.Panel->ui.root.widgets.add->ui.Label->ui.Panel->toolPanel.add->Object.keys->ui.Select->toolPanel.add->toolPanel.add->ui.Panel->toolPanel.add->ui.Label->legendPanel.add->ui.Panel->legendPanel.add->setLegend->setLegend->ui.Checkbox->ui.Slider->opacitySlider.onSlide->ui.Panel->toolPanel.add->ui.Select->ui.root.insert->ui.Panel->toolPanel.add
script_62883,countries.filter->{}->ui.Panel->panel.style.set->{landsat8.filterDate.filterBounds.map||s2_sr.filterDate.filterBounds.filter.map}->{}->{ui.Chart.image.series.setOptions||ui.Chart.image.series.setOptions}->panel.widgets.set->panel.widgets.set->countries.filter->ee.Image->ui.Map->mapPanel.setControlVisibility->mapPanel.centerObject->ui.root.widgets.reset->ui.root.setLayout->civ_level3_boundaries.filter.style->mapPanel.addLayer->addZeroAndWaterMask->ui.Label->ui.Label->ui.Panel->ui.root.widgets.add->ui.Label->ui.Panel->toolPanel.add->Object.keys->ui.Select->toolPanel.add->toolPanel.add->ui.Panel->toolPanel.add->ui.Label->legendPanel.add->ui.Panel->legendPanel.add->setLegend->setLegend->ui.Checkbox->ui.Slider->opacitySlider.onSlide->ui.Panel->toolPanel.add->ui.Select->ui.root.insert->ui.Panel->toolPanel.add
script_62884,countries.filter->{}->ui.Panel->panel.style.set->{landsat8.filterDate.filterBounds.map||s2_sr.filterDate.filterBounds.filter.map}->countries.filter->ee.Image->ui.Map->mapPanel.setControlVisibility->mapPanel.centerObject->ui.root.widgets.reset->ui.root.setLayout->civ_level3_boundaries.filter.style->mapPanel.addLayer->mapPanel.remove->addZeroAndWaterMask->ui.Label->ui.Label->ui.Panel->ui.root.widgets.add->ui.Label->ui.Panel->toolPanel.add->Object.keys->ui.Select->toolPanel.add->toolPanel.add->ui.Panel->toolPanel.add->ui.Label->legendPanel.add->ui.Panel->legendPanel.add->setLegend->setLegend->ui.Checkbox->ui.Slider->opacitySlider.onSlide->ui.Panel->toolPanel.add->ui.Select->ui.root.insert->ui.Panel->toolPanel.add
script_62885,countries.filter->{}->ui.Panel->panel.style.set->{landsat8.filterDate.filterBounds.map||s2_sr.filterDate.filterBounds.filter.map}->countries.filter->ee.Image->ui.Map->mapPanel.setControlVisibility->mapPanel.centerObject->ui.root.widgets.reset->ui.root.setLayout->addZeroAndWaterMask->ui.Label->ui.Label->ui.Panel->ui.root.widgets.add->ui.Label->ui.Panel->toolPanel.add->Object.keys->ui.Select->toolPanel.add->toolPanel.add->ui.Panel->toolPanel.add->ui.Label->legendPanel.add->ui.Panel->legendPanel.add->setLegend->setLegend->ui.Checkbox->ui.Slider->opacitySlider.onSlide->ui.Panel->toolPanel.add->ui.Select->ui.root.insert->ui.Panel->toolPanel.add
script_63022,{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection||geometry2}->Map.addLayer->maskL8sr->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->dataset_2022.merge.merge.merge.merge.merge.merge.merge.merge.merge->print->ee.ImageCollection.filterBounds.filterDate.filter.select->dataset.first->first.get->first.get->first.get->first.get->print->print->print->print->col.median->print->Map.addLayer->image.normalizedDifference.rename->print->Map.addLayer->image.select.multiply->Map.addLayer->ee.Number->print->ee.Number->print->image.normalizedDifference.rename->print->Map.addLayer->ndvi.subtract.divide.pow.rename->print->Map.addLayer->ee.Number->ee.Number->fv.multiply.add.rename->Map.addLayer->thermal.expression.rename->Map.addLayer->Export.image.toDrive->dataset.map->celcius.mean.clip->Map.addLayer->Export.image.toDrive
script_63023,{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection||geometry2}->Map.addLayer->maskL8sr->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->dataset_2022.merge.merge.merge.merge.merge.merge.merge.merge.merge->print->ee.ImageCollection.filterBounds.filterDate.filter.select->dataset.first->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->print->print->print->print->print->print->print->print->print->print->print->print->col.median->print->Map.addLayer->image.normalizedDifference.rename->print->Map.addLayer->image.select.multiply->Map.addLayer->ee.Number->print->ee.Number->print->image.normalizedDifference.rename->print->Map.addLayer->col.median->print->Map.addLayer->image.normalizedDifference.rename->print->Map.addLayer->ee.Number->print->ee.Number->print->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->ndvi.subtract.divide.pow.rename->print->Map.addLayer->ee.Number->ee.Number->fv.multiply.add.rename->Map.addLayer->thermal.expression.rename->Map.addLayer->Export.image.toDrive->dataset.map->celcius.mean.clip->Map.addLayer->Export.image.toDrive
script_63024,{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection||geometry2}->Map.addLayer->maskL8sr->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->ee.ImageCollection.map.filterDate.filterBounds->dataset_2022.merge.merge.merge.merge.merge.merge.merge.merge.merge->print->ee.ImageCollection.filterBounds.filterDate.filter.select->dataset.first->first.get->first.get->first.get->first.get->first.get->first.get->first.get->first.get->print->print->print->print->print->print->print->print->col.median->print->Map.addLayer->image.normalizedDifference.rename->print->Map.addLayer->ee.Number->print->ee.Number->print->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression->image.expression.rename->Map.addLayer->image.normalizedDifference.rename->print->Map.addLayer->Export.image.toDrive
script_63177,{ee.Geometry.Polygon||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->Map.centerObject->Map.addLayer->crop.merge.merge->rmCloud->scaleImage->NDVI->NDWI->NDBI->ee.ImageCollection.filterBounds.filterDate.map.map.map.map.map->l8Col.median.clip.select->Map.addLayer->l8Image.sampleRegions->ee.Classifier.smileRandomForest.train->print->l8Image.classify->classifier.confusionMatrix->Map.addLayer
script_63185,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->test5.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.setCenter
script_63186,{ee.FeatureCollection||ee.FeatureCollection}->MultibandImgSVM_Classification.rename->Map.addLayer->Map.centerObject
script_63187,{ee.FeatureCollection||ee.FeatureCollection}->MultibandImgSVM_Classification.rename->Map.setCenter->ClassifiedEppf.select->ricelandcover.eq->rice.multiply->areaImage.reduceRegion->ee.Number.divide.round->print
script_63192,ee.FeatureCollection->Map.centerObject->FloristicRegion.filter->Map.centerObject->Map.addLayer->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.FeatureCollection.flatten->sentinel2toa->cloudMask->TVI->MTCI->ee.ImageCollection.filterDate.filterBounds.map.map.select.map.map.map.map.map.map->S2cloudMask.median.clip->S2Image->imgData.bandNames->imgData.select.sampleRegions->print->trainingsample.map->print->ee.List->print->ee.List.sequence->classes.map->ee.Array.multiply.exp.multiply.add.multiply->print->ee.FeatureCollection->print->Export.table.toDrive
script_63196,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->Map.centerObject->Map.addLayer->ee.FeatureCollection.flatten->Map.addLayer->ee.ImageCollection.filterBounds.filterDate.filter.map.select.map->l8Col.median.clip->Map.addLayer->rmL8Cloud->indexComputation->l8Image->imgData.bandNames->print->imgData.select.sampleRegions->print->trainingsample.map->print->ee.List->print->ee.List.sequence->classes.map->ee.Array.multiply.exp.multiply.add.multiply->print
script_63199,ee.FeatureCollection->ee.List.sequence->ee.ImageCollection.fromImages->img_collection.select.reduce->Map.centerObject->Map.addLayer->{ee.Geometry.Polygon||ee.Geometry.Polygon||ee.Geometry.Polygon}->ee.FeatureCollection->ee.List.sequence->ee.ImageCollection.fromImages->ui.Chart.image.seriesByRegion.setOptions->print
script_63238,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->test5.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->Map.setCenter->Map.addLayer->Map.addLayer
script_63240,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->test5.merge.merge->TrainBand.select.sampleRegions->training.randomColumn->withRandom.filter->withRandom.filter.merge.merge->ee.Classifier.smileRandomForest.train->TrainBand.select.classify.clip.rename->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.addLayer->Map.setCenter->ClassifiedEppf.updateMask->rice.remap->Export.image.toDrive
script_63241,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.setCenter
script_63242,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->heilongjiangROI.merge.merge.merge.merge->print->TrainBand.select.sampleRegions->training.randomColumn->withRandom.filter->withRandom.filter->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.addLayer->Map.setCenter
script_63243,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.setCenter
script_63244,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->print->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.setCenter->Map.addLayer->Map.addLayer->Map.centerObject->ClassifiedEppf.updateMask.clip->print->rice.remap->Export.image.toDrive
script_63245,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->Map.addLayer->Map.setCenter->Map.addLayer
script_63246,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->print->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->print->print->print->Map.setCenter->Map.addLayer->Map.addLayer->Map.centerObject->ClassifiedEppf.updateMask.clip->print->rice.remap->Export.image.toDrive
script_63247,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->TrainBand.select.sampleRegions->ee.Classifier.libsvm.train->TrainBand.select.classify.clip->print->test5.merge.merge.merge->TrainBand.select.sampleRegions->testingPartition.classify->test.errorMatrix->print->print->Map.setCenter->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject->ClassifiedEppf.updateMask.clip->print->rice.remap->Export.image.toDrive
